,sample_mean_score,sample_variance_score,scores,Actor (Policy Function) Loss_mean,Critic (Value Function) MSE Loss_mean,Actor (Policy Function) Loss_variance,Critic (Value Function) MSE Loss_variance
568,0.5450615114235499,0.42205743458995154,0.29000000000000403,0.0011975642642515607,0.0027607242705531302,0.006487408328114385,0.0010405425463858268
569,0.5455438596491226,0.421448297721443,0.8200000000000038,0.0012072099250393575,0.0027559114427670697,0.006476059939602642,0.0010387270279506203
570,0.5446760070052536,0.4211389737917338,0.05000000000000315,0.0012119137653668626,0.0027510958986089943,0.0064647110649476685,0.0010369179410162311
571,0.5447377622377619,0.42040360886922584,0.5800000000000041,0.0012296110524504795,0.00274640107749199,0.006453568476233169,0.0010351145802926962
572,0.5439790575916228,0.41999847508511085,0.11000000000000365,0.0012395525856026743,0.0027416480953075285,0.006442342645790784,0.0010333178839691758
573,0.5431881533101043,0.41962454743356864,0.09000000000000341,0.0012513594543881264,0.002736893567128412,0.006431179481742474,0.0010315275124556642
574,0.5422956521739128,0.4193515152249525,0.030000000000003135,0.0012558779525557902,0.00273214423820947,0.006419987075978671,0.0010297433959690094
575,0.5418923611111109,0.4187158910024021,0.31000000000000383,0.0012546443175867538,0.0027274010527628865,0.006408822757652541,0.0010279654966265752
576,0.5410571923743499,0.41839141512611794,0.06000000000000316,0.0012519561189078597,0.002722674251775709,0.006397700498893643,0.0010261937260136924
577,0.5401730103806227,0.4181181675891754,0.030000000000003135,0.0012558009260149063,0.002717972293167134,0.006386621174053877,0.001024428006018819
578,0.5400345423143349,0.417405881157692,0.4600000000000046,0.001256937390519415,0.002713279479777664,0.006375572404260067,0.0010226683902524564
579,0.5413620689655171,0.4177071225656468,1.3099999999999985,0.001253202842900494,0.0027086020773780545,0.006364569142128004,0.0010209148128966854
580,0.5413425129087778,0.41698716006883346,0.5300000000000047,0.0012477373281920457,0.002703942806412638,0.006353613102600817,0.0010191672277596602
581,0.540463917525773,0.41671871728444115,0.030000000000003135,0.001225811650869673,0.002699400466428646,0.006342957239781572,0.0010174250756189726
582,0.5396054888507718,0.41643231832032296,0.040000000000003144,0.0012160182624601917,0.002694782291944551,0.006332114603619346,0.0010156893565213157
583,0.5391609589041095,0.4158334285932338,0.2800000000000038,0.001195488239187546,0.002690255247374365,0.0063214994889824894,0.0010139591478108062
584,0.5382905982905982,0.4155645386956899,0.030000000000003135,0.0011859509886158357,0.002685673048760515,0.006310728214658003,0.001012235199371642
585,0.5374744027303754,0.4152445506256979,0.06000000000000316,0.001180066651927253,0.0026810924393124045,0.0062999609355554,0.0010105171782335083
